code,name,预低
603689,皖天然气,-2.728598
603318,水发燃气,-2.9370031
002267,陕天然气,-2.8360257
600917,重庆燃气,-2.5455613
600803,新奥股份,-2.9784913
600635,大众公用,-3.1426444
603053,成都燃气,-2.5867524
002911,佛燃能源,-2.7503371
605368,蓝天燃气,-2.309278
001299,美能能源,-2.899023
603080,新疆火炬,-3.0335593
601139,深圳燃气,-2.812827
600903,贵州燃气,-2.3330824
605090,九丰能源,-2.822925
001331,胜通能源,-2.9923005
000407,胜利股份,-2.8604212
000593,德龙汇能,-2.6029997
600333,长春燃气,-2.6719055
603706,东方环宇,-2.9436994
600617,国新能源,-2.8205051
000421,南京公用,-2.7147412
600681,百川能源,-2.681151
001872,招商港口,-1.6654996
601000,唐山港,-2.822276
000905,厦门港务,-2.097547
601228,广州港,-2.2202148
600017,日照港,-2.5457606
600717,天津港,-2.403078
601880,辽港股份,-2.403388
000582,北部湾港,-1.8102734
601298,青岛港,-3.1679688
000507,珠海港,-2.5917325
601326,秦港股份,-2.5279646
601008,连云港,-2.173174
600018,上港集团,-2.5487013
600279,重庆港,-2.9050846
000088,盐 田 港,-2.5094128
002040,南 京 港,-2.6520424
601018,宁波港,-2.152955
600026,中远海能,-2.56945
603167,渤海轮渡,-2.624548
600798,宁波海运,-2.30133
603209,兴通股份,-2.7855997
001205,盛航股份,-2.51509
600751,海航科技,-2.5614672
002320,海峡股份,-2.3686254
601872,招商轮船,-3.024303
600428,中远海特,-2.9964948
603162,海通发展,-2.9570704
601975,招商南油,-2.4507146
601919,中远海控,-2.9607158
601866,中远海发,-2.1964312
601022,宁波远洋,-2.7424412
600179,安通控股,-2.7165785
000520,凤凰航运,-5.11158
603565,中谷物流,-2.903695
601816,京沪高铁,-2.3731513
601006,大秦铁路,-2.3736002
600125,铁龙物流,-2.6782732
601333,广深铁路,-3.1669488
001213,中铁特货,-2.826748
000557,西部创业,-2.3658543
600611,大众交通,-6.1568213
600650,锦江在线,-5.78791
600834,申通地铁,-2.1455941
002357,富临运业,-2.336227
600561,江西长运,-3.2940068
603069,海汽集团,-2.401915
000429,粤高速Ａ,-2.963717
600012,皖通高速,-3.2173538
001965,招商公路,-3.1284661
600548,深高速,-2.0993018
000900,现代投资,-2.485931
600350,山东高速,-2.580874
600377,宁沪高速,-2.6050358
601107,四川成渝,-2.1174822
600269,赣粤高速,-2.8151913
600035,楚天高速,-2.4528713
600368,五洲交通,-2.6169987
600020,中原高速,-2.8407998
600033,福建高速,-2.413928
601518,吉林高速,-2.5464692
601188,龙江交通,-3.7760148
600106,重庆路桥,-5.9221063
000548,湖南投资,-2.8469305
000755,山西高速,-2.6956596
000828,东莞控股,-2.9026308
002627,三峡旅游,-1.924191
603885,吉祥航空,-3.2836375
002928,华夏航空,-2.1714
600115,中国东航,-2.1237097
601111,中国国航,-1.6730815
601021,春秋航空,-2.7007737
600029,南方航空,-1.8915968
600221,海航控股,-2.4568706
000099,中信海直,-2.1010766
000089,深圳机场,-1.8213515
600897,厦门空港,-1.8796874
600004,白云机场,-1.9379691
600009,上海机场,-2.1101398
600515,海南机场,-2.354899
603871,嘉友国际,-3.0618854
601156,东航物流,-2.787682
600233,圆通速递,-2.2003193
600057,厦门象屿,-2.7028437
601598,中国外运,-2.9120612
603066,音飞储存,-2.7153444
002468,申通快递,-1.6157631
002010,传化智联,-2.632966
603128,华贸物流,-2.1033223
603071,物产环能,-2.087417
600794,保税科技,-2.198089
002352,顺丰控股,-2.8483653
002492,恒基达鑫,-2.3403058
001202,炬申股份,-2.4752913
603836,海程邦达,-2.9289947
000927,中国铁物,-2.299942
603056,德邦股份,-1.8133428
600119,长江投资,-2.5756683
002120,韵达股份,-2.0288334
002930,宏川智慧,-3.039679
002800,天顺股份,-2.7159114
600787,中储股份,-2.284584
603648,畅联股份,-2.1965334
603967,中创物流,-2.7278924
001228,永泰运,-3.0465322
600704,物产中大,-3.028316
002682,龙洲股份,-2.3104095
600753,庚星股份,-2.843112
603329,上海雅仕,-2.2256527
600153,建发股份,-3.0369067
605050,福然德,-2.8253293
002769,普路通,-2.4644103
001317,三羊马,-2.3773313
002889,东方嘉盛,-2.4516897
603713,密尔克卫,-2.9282255
000906,浙商中拓,-2.4104195
600755,厦门国贸,-2.6686234
600180,瑞茂通,-2.0812366
603569,长久物流,-2.3774831
603813,原尚股份,-2.8377275
603535,嘉诚国际,-5.308819
603117,万林物流,-2.3009412
002183,怡 亚 通,-2.4117355
600895,张江高科,-3.8503323
600648,外高桥,-1.9504957
601512,中新集团,-2.734476
600848,上海临港,-2.3383577
600082,海泰发展,-2.1723502
600340,华夏幸福,-3.123043
600639,浦东金桥,-2.7230167
600463,空港股份,-2.7543187
600658,电子城,-3.1917887
600604,市北高新,-2.760203
600208,衢州发展,-2.295065
600641,万业企业,-2.2449608
600246,万通发展,-2.9160252
000402,金 融 街,-4.4678545
600846,同济科技,-2.084194
600649,城投控股,-5.905749
600736,苏州高新,-2.0914927
600503,华丽家族,-2.0448208
000668,荣丰控股,-2.5085897
000029,深深房Ａ,-2.2643502
000036,华联控股,-2.3554752
600064,南京高科,-2.1081705
000006,深振业Ａ,-4.0847116
600854,春兰股份,-2.1416786
600791,京能置业,-2.072174
000886,海南高速,-3.8373337
601588,北辰实业,-2.414658
600675,中华企业,-2.2917314
600743,华远地产,-1.9946481
600510,黑牡丹,-3.2798018
002133,广宇集团,-2.0083652
600773,西藏城投,-2.4417295
600173,卧龙地产,-2.3006158
600692,亚通股份,-2.020946
600325,华发股份,-2.999072
000042,中洲控股,-2.606398
600748,上实发展,-2.5764909
600716,凤凰股份,-2.016436
000573,粤宏远Ａ,-2.1621356
600665,天地源,-2.3121123
002314,南山控股,-2.2095642
000926,福星股份,-2.071896
000090,天健集团,-2.256968
002146,荣盛发展,-2.4325533
600708,光明地产,-2.005326
600067,冠城大通,-2.1179829
600622,光大嘉宝,6.0988526
000863,三湘印象,-2.3014836
600185,格力地产,-3.5503964
600533,栖霞建设,-2.1365678
600094,大名城,-2.3968482
000797,中国武夷,-3.149672
000718,苏宁环球,-2.5414276
600638,新黄浦,-2.3868577
600683,京投发展,-2.7530951
000014,沙河股份,-2.174038
000736,中交地产,-3.294785
600048,保利发展,-3.121243
000011,深物业A,-2.1637096
600266,城建发展,-2.5092053
000002,万  科Ａ,-3.0115814
000514,渝 开 发,-3.3242407
002244,滨江集团,-2.7501159
000838,财信发展,-2.9774923
600383,金地集团,-2.4466481
600606,绿地控股,-2.8053417
000620,新华联,-2.4615688
600376,首开股份,-2.4283576
600657,信达地产,5.943864
000517,荣安地产,-2.9597569
000965,天保基建,-2.2226653
600159,大龙地产,-2.5202694
000897,津滨发展,-2.1800897
600322,津投城开,-7.4891615
600162,香江控股,-2.4348216
601155,新城控股,-4.0992546
600724,宁波富达,-2.04
000031,大悦城,-3.0865316
600663,陆家嘴,-2.693088
600007,中国国贸,-2.0747905
002305,南国置业,-2.8623457
001979,招商蛇口,-3.377305
000069,华侨城Ａ,-3.7762222
000608,阳光股份,-3.5391922
002968,新大正,-2.2053566
603506,南都物业,-2.4784617
600684,珠江股份,-4.1795545
002188,中天服务,-2.4965525
001914,招商积余,-2.578421
002285,世联行,-2.2368455
000560,我爱我家,-4.4311733
601288,农业银行,-2.408742
601398,工商银行,-2.3434439
601939,建设银行,-2.5311232
601988,中国银行,-2.35462
601328,交通银行,-2.1011
601658,邮储银行,-2.4364076
601825,沪农商行,-2.850295
601128,常熟银行,-2.5109177
601077,渝农商行,-3.0843825
600908,无锡银行,-1.7840866
002839,张家港行,-2.078078
002958,青农商行,-2.2176778
603323,苏农银行,-1.9005107
601860,紫金银行,-2.468741
002807,江阴银行,-1.9608375
601528,瑞丰银行,-2.48203
601665,齐鲁银行,-2.7973237
002966,苏州银行,-2.6250906
600926,杭州银行,-2.3861375
600919,江苏银行,-2.533208
601997,贵阳银行,-2.1446056
601838,成都银行,-2.273609
601229,上海银行,-2.379994
601169,北京银行,-2.3717868
601577,长沙银行,-2.522087
601963,重庆银行,-2.6352558
600928,西安银行,-2.5512052
002948,青岛银行,-2.353354
601187,厦门银行,-2.211053
601009,南京银行,-2.380277
001227,兰州银行,-2.1453543
002936,郑州银行,-2.2228112
002142,宁波银行,-2.219625
600000,浦发银行,-2.1848345
601166,兴业银行,-2.3874526
600036,招商银行,-2.487534
601818,光大银行,-1.9519446
600016,民生银行,-2.0930853
601916,浙商银行,-2.6042366
601998,中信银行,-2.342566
600015,华夏银行,-2.321749
000001,平安银行,-2.2432709
002423,中粮资本,4.4648275
600390,五矿资本,-4.0030856
002647,仁东控股,-4.2557883
000987,越秀资本,-3.5976381
000567,海德股份,5.388618
600783,鲁信创投,-2.292284
000617,中油资本,-8.822928
600816,建元信托,-2.6147046
600517,国网英大,-2.3221436
600927,永安期货,-3.6737227
600705,中航产融,-3.957047
600061,国投资本,-2.7686725
603123,翠微股份,-2.7622657
000415,渤海租赁,-2.2257712
600120,浙江东方,-3.6563697
600901,江苏金租,-2.4268165
603093,南华期货,-3.1354003
603300,华铁应急,-2.656962
000532,华金资本,-2.6145973
600318,新力金融,-3.82022
600643,爱建集团,-2.8527074
600053,九鼎投资,-2.6712003
002961,瑞达期货,-2.9046712
600830,香溢融通,-2.7075076
001236,弘业期货,-4.1604605
000563,陕国投Ａ,-2.6381931
601336,新华保险,-2.8096714
601318,中国平安,-2.5661912
601628,中国人寿,-3.2760987
000627,天茂集团,-4.3016367
601601,中国太保,-2.483149
601319,中国人保,-2.565774
000750,国海证券,-5.0557747
601162,天风证券,-5.300218
600999,招商证券,-2.5087318
600030,中信证券,-3.616438
601066,中信建投,-5.547615
000783,长江证券,-2.4298992
601099,太平洋,-3.1337233
601696,中银证券,-3.2026896
601456,国联证券,-3.5806565
600369,西南证券,-2.2970166
000166,申万宏源,-2.4019516
002945,华林证券,-2.4547882
601375,中原证券,-2.477582
002673,西部证券,-2.187397
600958,东方证券,-2.4413662
601688,华泰证券,-2.1340146
601881,中国银河,-4.4910827
601108,财通证券,-2.087166
000776,广发证券,-2.0657625
002797,第一创业,-2.2389688
600909,华安证券,-1.9995662
600864,哈投股份,-3.113071
601788,光大证券,-2.4124827
601990,南京证券,-2.4019678
600109,国金证券,-2.4274879
002500,山西证券,-2.3963616
601236,红塔证券,-6.8618727
601878,浙商证券,-2.442112
000686,东北证券,-2.1462607
601136,首创证券,-3.487587
601995,中金公司,-4.482254
601198,东兴证券,-5.922458
600906,财达证券,-2.4263573
600918,中泰证券,-2.3980994
002926,华西证券,-2.4507995
601901,方正证券,-2.34859
600155,华创云信,-2.709384
600095,湘财股份,-2.0644145
600621,华鑫股份,-2.5004086
000712,锦龙股份,-3.6646442
002670,国盛金控,-2.4815264
601059,信达证券,-3.4468217
601377,兴业证券,-2.4100375
002939,长城证券,-2.4638052
601555,东吴证券,-2.352304
000728,国元证券,-2.4890943
000007,全新好,-2.6101327
002818,富森美,-2.4314723
600605,汇通能源,-2.3348207
600415,小商品城,-4.176406
000061,农 产 品,-2.412343
600113,浙江东日,-2.4241447
002344,海宁皮城,-2.566483
600790,轻纺城,-2.2501326
600655,豫园股份,-2.0710087
000056,皇庭国际,-2.6199312
000785,居然之家,-2.654255
603682,XD锦和商,-2.242846
600738,丽尚国潮,-2.7300143
000523,红棉股份,-2.7760463
000058,深 赛 格,-2.7544417
002177,御银股份,-3.6224122
601828,美凯龙,-3.3845096
000882,华联股份,-2.7058206
600239,云南城投,-9.004303
600697,欧亚集团,-2.3825572
600865,百大集团,-2.4179113
600778,友好集团,-2.9372969
600824,益民集团,-2.6335297
600628,新世界,-2.6801014
600694,大商股份,-2.6969643
603101,汇嘉时代,-2.504004
601010,文峰股份,-3.0282006
002419,天虹股份,-2.3506756
000417,合百集团,-2.7969728
600827,百联股份,-3.2511835
600693,东百集团,-2.6086059
600858,银座股份,-3.1219802
601116,三江购物,-3.2447195
000501,武商集团,-3.00178
601366,利群股份,-2.784799
002697,红旗连锁,-2.5104842
605188,国光连锁,-3.2241368
000715,中兴商业,-3.121976
600327,大东方,-5.6010485
600828,茂业商业,-2.572235
603708,家家悦,-3.0829492
600785,新华百货,-3.0608592
000419,通程控股,-4.664349
002277,友阿股份,-2.341546
600712,南宁百货,-3.1519923
002187,广百股份,-2.772818
600814,杭州解百,-4.233203
000564,供销大集,-3.6189456
600857,宁波中百,-2.4273968
601086,国芳集团,-6.696576
002356,赫美集团,-2.9062467
000679,大连友谊,-3.4303517
600838,上海九百,-3.3515744
002561,徐家汇,-5.0033455
000759,中百集团,-2.6972246
600859,王府井,-3.2347426
600729,重庆百货,-3.2616034
601933,永辉超市,-3.7855887
600280,中央商场,-4.4947357
002416,爱施德,-2.4857984
000829,天音控股,-4.1401944
603214,爱婴室,-4.4022326
601888,中国中免,-2.2827148
002091,江苏国泰,-2.3470578
600725,云维股份,-2.9621024
601061,中信金属,-2.133041
600278,东方创业,-2.6712976
000626,远大控股,-1.9556527
600710,苏美达,-2.143797
000701,厦门信达,-3.1147132
002072,凯瑞德,-1.6103591
600058,五矿发展,-2.441215
600128,苏豪弘业,-2.6304502
600981,汇鸿集团,-2.8994408
000151,中成股份,-4.9131527
600250,南京商旅,-2.8624864
601028,玉龙股份,-3.5462613
002707,众信旅游,-0.33432367
600138,中青旅,-2.20577
600258,首旅酒店,-2.9545393
600054,黄山旅游,-1.96502
002033,丽江股份,-2.3470817
000558,莱茵体育,-2.2118268
600749,西藏旅游,-2.321004
600754,锦江酒店,-5.039042
601007,金陵饭店,-2.1635976
603199,九华旅游,-3.4979124
000888,峨眉山Ａ,-3.0215101
603136,天目湖,-2.466539
002186,全 聚 德,-2.1261597
000524,岭南控股,-2.780779
603099,长白山,-3.242289
002059,云南旅游,-2.2332072
000978,桂林旅游,-2.4770756
605108,同庆楼,-3.6844602
600593,大连圣亚,-2.473198
002159,三特索道,-2.6541772
600576,祥源文旅,-2.8046637
600706,曲江文旅,-2.5617304
000428,华天酒店,-2.701705
000610,西安旅游,-2.1259089
000721,西安饮食,-2.8074036
000430,张家界,-3.4081392
002306,中科云网,-2.1878982
002123,梦网科技,-4.8366437
002544,普天科技,-2.5626974
600941,中国移动,-2.2336497
601728,中国电信,-2.1772075
600050,中国联通,-2.2331386
603220,中贝通信,-1.9843552
603881,数据港,-2.3989215
603322,超讯通信,-2.5120454
002467,二六三,-2.5018053
603602,纵横通信,-2.0728726
002929,润建股份,-2.4683714
002148,北纬科技,-2.2825227
002115,三维通信,-2.7934237
000839,中信国安,-1.3888195
603206,嘉环科技,-3.421988
000676,智度股份,-3.9630632
600640,国脉文化,-2.3355339
002027,分众传媒,-1.9887012
002400,省广集团,-2.1491003
600986,浙文互联,-2.9749022
002354,天娱数科,-2.5793676
000607,华媒控股,-2.1168466
600556,天下秀,-2.4634075
000917,电广传媒,-2.5652146
002995,天地在线,-2.467801
002878,元隆雅图,-2.0977998
002712,思美传媒,-2.5219111
002291,遥望科技,-2.3589597
603825,华扬联众,-6.1623116
605168,三人行,-2.2340083
002264,新 华 都,-2.3653665
603598,引力传媒,-2.2090197
603729,龙韵股份,-1.6802382
600358,国旅联合,-2.137189
002517,恺英网络,-3.3549833
600633,浙数文化,-3.3105774
603444,吉比特,-2.8129811
002558,巨人网络,-2.2909994
002624,完美世界,-2.7013478
002602,世纪华通,-2.643484
002605,姚记科技,-2.5733829
002919,名臣健康,-2.284783
002174,游族网络,-2.68575
002555,三七互娱,-2.1911962
600892,大晟文化,-3.8898382
603258,电魂网络,-2.4670563
603888,新华网,-2.6774206
603000,人民网,-2.517713
000681,视觉中国,-2.2913451
600228,返利科技,-2.4338365
002095,生 意 宝,-2.184814
603466,风语筑,-2.4917784
603533,掌阅科技,-2.9140902
601098,中南传媒,-2.2499168
601928,凤凰传媒,-2.3165278
002181,粤 传 媒,-1.9666001
601801,皖新传媒,-2.124024
600373,中文传媒,-2.3346848
600229,城市传媒,-2.0586972
601999,出版传媒,-1.8274127
600757,长江传媒,-2.2362452
603230,内蒙新华,-2.0475202
601900,南方传媒,-2.4112706
601921,浙版传媒,-2.4826064
000719,中原传媒,-3.6386523
603999,读者传媒,-2.341948
601858,中国科传,-2.7792883
600551,时代出版,-2.2640648
600825,新华传媒,-2.454255
601811,新华文轩,-2.163588
601949,中国出版,-2.0312
603096,新经典,-2.3396611
000793,华闻集团,-2.2106814
605577,龙版传媒,-2.5977726
601019,山东出版,-2.4468074
000802,北京文化,-2.2304199
600977,中国电影,-2.1186888
000892,欢瑞世纪,-2.0547657
600088,中视传媒,-2.8025408
001330,博纳影业,-2.3206406
002739,万达电影,-2.0016499
603103,横店影视,-2.3340087
002292,奥飞娱乐,-2.1207397
002905,金逸影视,-1.6981918
002343,慈文传媒,-2.718039
603721,中广天择,-3.3130808
601595,上海电影,-2.3817492
600637,东方明珠,-1.9400192
600959,江苏有线,-2.3146756
000156,华数传媒,-2.3511229
600037,歌华有线,-2.2482438
600936,广西广电,-2.0912457
002238,天威视讯,-2.378631
600996,贵广网络,-2.6554418
000665,湖北广电,-1.8667827
601929,吉视传媒,-2.673431
600770,综艺股份,-5.5052953
600673,东阳光,-2.5554543
002213,大为股份,-2.715744
002758,浙农股份,-2.4288497
600098,广州发展,-1.8272151
600784,鲁银投资,-3.158959
600051,宁波联合,-2.1281738
000833,粤桂股份,-3.508174
600676,交运股份,-2.6094346
000652,泰达股份,-3.0557284
600805,悦达投资,-2.6429505
600089,特变电工,-2.4541202
000753,漳州发展,-2.342735
600682,南京新百,-2.601334
000632,三木集团,-2.136353
600689,上海三毛,-2.3059046
000631,顺发恒业,-2.7025723
000025,特  力Ａ,-3.0160613
600620,天宸股份,-2.6289191
600881,亚泰集团,-3.745451
000820,神雾节能,-2.877843
002625,光启技术,-2.3436973
002189,中光学,-2.4757566
000576,甘化科工,-2.378578
002338,奥普光电,-2.3255155
600764,中国海防,-2.2663813
002389,航天彩虹,-2.6144834
001270,铖昌科技,-2.6278572
000733,振华科技,-2.2354927
002023,海特高新,-2.8479447
600435,北方导航,-2.6169734
002935,天奥电子,-2.0980263
600562,国睿科技,-1.7579765
600765,中航重机,-2.5662127
605123,派克新材,-2.3040748
600316,洪都航空,-3.7049656
002829,星网宇达,-2.5245094
600893,航发动力,-2.0282054
600391,航发科技,-2.4852662
600038,中直股份,-2.2189927
000768,中航西飞,-2.2252884
002465,海格通信,-1.7618312
603267,鸿远电子,-2.4887695
000738,航发控制,-2.1320665
002214,大立科技,-1.9493829
002414,高德红外,-2.0548868
002111,威海广泰,-1.7330011
600990,四创电子,-2.8142166
600967,内蒙一机,-1.6783159
000519,中兵红箭,-3.0073876
600760,中航沈飞,-2.3112576
603678,火炬电子,-2.5239186
600184,光电股份,-2.0130725
600590,泰豪科技,-2.1959138
002297,博云新材,-1.7527989
600879,航天电子,-2.2245376
002985,北摩高科,-2.248463
002265,建设工业,-2.3503084
002519,银河电子,-2.5550761
003009,中天火箭,-2.5277724
600685,中船防务,-1.7287651
600372,中航机载,-2.2213018
601890,亚星锚链,-2.1878548
002025,航天电器,-2.4038754
000697,炼石航空,-2.747849
600855,航天长峰,-2.6187992
002383,合众思壮,-2.6093931
600118,中国卫星,-2.2738261
002446,盛路通信,-2.6155524
002413,雷科防务,-2.2272463
000547,航天发展,-1.8918947
002933,新兴装备,-2.4191518
002179,中航光电,-2.2613006
601606,长城军工,-1.6717864
002151,北斗星通,-2.2332559
600862,中航高科,-2.4461808
002651,利君股份,-2.470121
603712,七一二,-2.5817342
601698,中国卫通,-2.3467178
002231,奥维通信,-1.7636145
002977,天箭科技,-2.5620985
000561,烽火电子,-2.418708
603261,立航科技,4.284376
600072,中船科技,-3.3918295
603688,石英股份,-3.5610285
603612,索通发展,-2.3798018
603826,坤彩科技,-2.645732
605086,龙高股份,-5.2507696
603527,众源新材,-3.4460711
601899,紫金矿业,-2.7150936
002203,海亮股份,-2.5321407
000878,云南铜业,-2.5500317
601168,西部矿业,-2.6277885
601212,白银有色,-3.067412
600362,江西铜业,-2.6715708
002171,楚江新材,-2.571344
601609,金田股份,-2.5129447
000630,铜陵有色,-2.7285352
600490,鹏欣资源,-4.0462637
002295,精艺股份,-2.8401823
000737,北方铜业,-3.8508997
603979,金诚信,-3.994752
002379,宏创控股,-2.7485223
600361,创新新材,-2.6774611
002988,豪美新材,-2.5153728
601702,华峰铝业,-3.3900275
600888,新疆众和,-2.5819907
601600,中国铝业,-3.2881026
605208,永茂泰,-2.5995922
600219,南山铝业,-2.7621012
000807,云铝股份,-2.7529058
002540,亚太科技,-2.5545545
002160,常铝股份,-2.5964608
002532,天山铝业,-2.7833939
601677,明泰铝业,-2.7207599
600768,宁波富邦,-2.5750184
600615,丰华股份,-2.5886488
002578,闽发铝业,-2.583961
002824,和胜股份,-3.0624104
601388,怡球资源,-2.6150851
603937,丽岛新材,-2.5462666
600595,中孚实业,-2.847064
000933,神火股份,-2.6571836
002996,顺博合金,-2.9382324
003038,鑫铂股份,-2.6401591
002501,利源股份,-3.1411495
603876,鼎胜新材,-3.0932693
000612,焦作万方,-2.7227
603115,海星股份,-2.9639754
000603,盛达资源,-3.9374247
000060,中金岭南,-2.7103992
600497,驰宏锌锗,-2.3804326
603132,金徽股份,-3.0713987
000688,国城矿业,-3.2270355
000758,中色股份,-2.7460928
601020,华钰矿业,-3.0551324
600531,豫光金铅,-2.6250606
000426,兴业银锡,-5.8018427
000751,锌业股份,-2.4711242
600338,西藏珠峰,-3.1277628
600961,株冶集团,-2.937923
002114,罗平锌电,-2.5124092
000975,山金国际,-3.7967372
600547,山东黄金,-3.0165396
002237,恒邦股份,-2.821598
600489,中金黄金,-2.8103237
600988,赤峰黄金,-3.8562841
601069,西部黄金,-5.4954467
002155,湖南黄金,-5.054477
002716,湖南白银,-3.0806599
001337,四川黄金,-3.165012
002428,云南锗业,-2.7485132
601958,金钼股份,-2.0900054
603799,华友钴业,-2.9132223
002466,天齐锂业,-2.4007044
600392,盛和资源,-2.9789147
600459,贵研铂业,-2.5804625
600456,宝钛股份,-3.1559625
000962,东方钽业,-2.6519918
600549,厦门钨业,-2.4261184
000960,锡业股份,-2.7051024
603993,洛阳钼业,-2.5765114
603663,三祥新材,-2.834031
600259,广晟有色,-2.4725022
002460,赣锋锂业,-2.3625202
605376,博迁新材,-3.1403284
002167,东方锆业,-2.094645
002149,西部材料,-2.6944194
000762,西藏矿业,-3.236147
000657,中钨高新,-2.2756908
600301,华锡有色,-3.3325114
600111,北方稀土,-2.4750404
002738,中矿资源,-3.2266603
000831,中国稀土,-2.2936378
002192,融捷股份,-3.1338034
002842,翔鹭钨业,-2.6202736
002378,章源钨业,-2.7270122
002978,安宁股份,-2.715438
002756,永兴材料,-2.858172
002240,盛新锂能,-3.3468637
600281,华阳新材,-6.4179583
002182,宝武镁业,-2.9870033
603399,永杉锂业,-2.8675823
002667,威领股份,-4.3701396
002176,江特电机,-2.8325539
002979,雷赛智能,-2.448367
002008,大族激光,-2.1876302
001223,欧克科技,-2.4873543
002527,新时达,-1.7578303
002698,博实股份,-2.6797285
000988,华工科技,-2.3929582
603015,弘讯科技,-1.8068324
603025,大豪科技,-2.083181
001266,宏英智能,-2.1179128
002975,博杰股份,-2.621409
603416,信捷电气,-2.5265656
603960,克来机电,-3.0379481
603203,快克智能,-1.7594022
603583,捷昌驱动,-1.7645426
603275,众辰科技,-1.7374433
002184,海得控制,-1.9482969
002957,科瑞技术,-1.9195474
002334,英威腾,-1.9644554
603666,亿嘉和,-2.2056365
605186,健麾信息,-2.8222294
002747,埃斯顿,-2.8368597
603283,赛腾股份,-2.2823853
605288,凯迪股份,-1.8557466
600215,派斯林,-1.8549995
600666,奥瑞德,-2.0759172
603078,江化微,-2.0521145
002643,万润股份,-2.3397622
600330,天通股份,-1.8584468
603931,格林达,-2.1557508
603002,宏昌电子,-2.3914466
002584,西陇科学,-2.4217663
002741,光华科技,-3.4218059
605555,德昌股份,-2.9367304
603215,比依股份,-2.4899173
001259,利仁科技,-2.4360738
002032,苏 泊 尔,-2.4377584
002705,新宝股份,-2.7303233
003023,彩虹集团,-2.15069
002614,奥佳华,-2.367855
603868,飞科电器,-2.2882855
002242,九阳股份,-2.1661263
603355,莱克电气,-1.8801657
603579,荣泰健康,-2.2727172
603219,富佳股份,-2.3459089
002959,小熊电器,-2.8661308
603486,科沃斯,-2.4135041
002403,爱仕达,-2.3366404
603551,奥普科技,-2.6182399
002035,华帝股份,-2.611014
002543,万和电气,-2.7388854
002508,老板电器,-2.8794146
002677,浙江美大,-2.5566583
605336,帅丰电器,-3.201147
603366,日出东方,-2.5981736
002219,新里程,-2.016179
002622,皓宸医疗,-2.8362765
603456,九洲药业,-2.358769
603259,药明康德,-2.5022001
000516,国际医学,-2.4156723
000504,南华生物,-2.8856168
002044,美年健康,-2.3941584
603127,昭衍新药,-2.1280026
002173,创新医疗,-2.7750292
603882,金域医学,-2.107024
000710,贝瑞基因,-1.544755
002172,澳洋健康,-2.3390963
002821,凯莱英,-2.8137002
600763,通策医疗,-2.7446823
600721,百花医药,-2.0365486
002524,光正眼科,-1.9014179
603613,国联股份,-2.7941213
002640,跨境通,-4.13721
003010,若羽臣,-2.3316112
002315,焦点科技,-3.3597531
601113,华鼎股份,-2.3046184
605136,丽人丽妆,-2.7929506
002127,南极电商,-2.310057
600539,狮头股份,-2.615528
002803,吉宏股份,-3.290471
002607,中公教育,-2.0646355
600661,昂立教育,-4.2546787
002659,凯文教育,-2.1110315
600455,博通股份,-2.510954
002093,国脉科技,0.12271589
600636,国新文化,-2.3605566
003032,传智教育,-4.4282427
000526,学大教育,-3.0170445
600730,中国高科,-2.3154786
605098,行动教育,-2.1298084
600880,博瑞传播,-2.0147538
600826,兰生股份,-3.0715547
002967,广电计量,-2.108447
002057,中钢天源,-2.4963584
003008,开普检测,-2.1541352
603060,国检集团,-1.434249
002243,力合科创,-2.2854605
600662,外服控股,-2.5152159
603183,建研院,-2.3132906
600861,北京人力,-2.5064497
600654,中安科,-2.7807384
600158,中体产业,-1.9628917
002858,力盛体育,-2.0455153
000819,岳阳兴长,-2.3934555
600028,中国石化,-2.4581075
002221,东华能源,-2.0166435
600800,渤海化学,-2.3694277
600688,上海石化,-2.3938532
000703,恒逸石化,-2.2272592
002408,齐翔腾达,-2.3854241
000985,大庆华科,-2.9185624
002493,荣盛石化,-2.0853014
600346,恒力石化,-2.37029
000637,茂化实华,-2.096126
601857,中国石油,-3.3380241
603798,康普顿,-2.129178
603223,恒通股份,-2.6810842
000698,沈阳化工,-2.0656044
000059,华锦股份,-3.189406
001316,润贝航科,-3.7952275
600506,统一股份,-4.2089577
002377,国创高新,-2.026932
002476,宝莫股份,-2.2269168
002986,宇新股份,-2.5518727
000096,广聚能源,-2.6365418
000554,泰山石油,-2.68639
603353,和顺石油,-3.053535
600323,瀚蓝环境,-2.751388
603686,福龙马,-2.2851195
601827,三峰环境,-1.9537978
002973,侨银股份,-3.7049923
600217,中再资环,-2.159842
002210,飞马国际,-2.5791712
002266,浙富控股,-2.0723052
001230,劲旅环境,-2.1992936
603588,高能环境,-2.7781973
601200,上海环境,-1.6220671
603568,伟明环保,-1.8474344
601330,绿色动力,-2.0644336
002034,旺能环境,-2.5527973
002672,东江环保,-2.3657281
603126,中材节能,-3.1010861
000885,城发环境,-2.6651893
000035,中国天楹,-1.8793281
000803,山高环能,-3.1306763
000551,创元科技,-5.890915
000967,盈峰环境,-2.2713532
600388,龙净环保,-2.3761592
002658,雪迪龙,-2.3210015
600526,菲达环保,-2.1882195
603324,盛剑科技,-2.7253757
603282,亚光股份,-2.7803254
603279,景津装备,-2.259017
600817,宇通重工,-3.3607163
001336,楚环科技,-2.5474052
000890,法尔胜,-2.4110973
600187,国中水务,-4.507123
000598,兴蓉环境,-2.408814
601158,重庆水务,-2.1373713
